"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","hashtag"
"The U.S. military estimates that it has completed more than half of its pullout from Afghanistan, a pace that appea… https://t.co/iZxz3TxZvO",FALSE,1,NA,2021-06-08 16:52:51,TRUE,NA,"1402307649425874954",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","voadeewa",0,FALSE,FALSE,NA,NA,"biden"
"@PoppaGeorgio5 @otherpaulryan @IsaacDovere Pretty much the opposite is occurring, historically VPs play a very smal… https://t.co/nmgrY7u1EQ",FALSE,0,"PoppaGeorgio5",2021-06-08 16:52:50,TRUE,"1402263925295665159","1402307644514205701","1300424229297430528","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BenSchaeffer_",0,FALSE,FALSE,NA,NA,"biden"
"RT @Rom_TAlan: Senate confirms Biden's first judicial nominee as Schumer vows to restore ""balance"" to courts https://t.co/l4KqCW4RqM 
🌊#Tue…",FALSE,0,NA,2021-06-08 16:52:50,FALSE,NA,"1402307643788693513",NA,"<a href=""http://www.aol.com"" rel=""nofollow"">Resist </a>","ResistOrganize",3,TRUE,FALSE,NA,NA,"biden"
"@JosManu55497561 O Governo Biden será a tampa do caixão dos EUA!
Só acho 
#BolsonaroPresidenteAte2026",FALSE,0,"JosManu55497561",2021-06-08 16:52:50,FALSE,"1402306833809825799","1402307643285413898","1374405649510010884","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CocadinhaO",0,FALSE,FALSE,NA,NA,"biden"
"RT @RetroTimeLady: ""but what is joe biden supposed to do?!?!?!?"" HE'S THE MOTHERFUCKING PRESIDENT. STOP DEFENDING COMPLETE FUCKING INACTION…",FALSE,0,NA,2021-06-08 16:52:50,FALSE,NA,"1402307643151114248",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JacquesTheFox",139,TRUE,FALSE,NA,NA,"biden"
"RT @nomoremister: CONSERVATIVES: The most import problem in America is immigration! Everything possible must be done to keep immigrants fro…",FALSE,0,NA,2021-06-08 16:52:50,FALSE,NA,"1402307642685526023",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BoloBoffin",7,TRUE,FALSE,NA,NA,"biden"
"RT @ProudSocialist: The Biden Department of Justice is now defending Donald Trump against his rape allegation. If this doesn’t wake the lib…",FALSE,0,NA,2021-06-08 16:52:50,FALSE,NA,"1402307642266107905",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","panelistmedia",101,TRUE,FALSE,NA,NA,"biden"
"RT @Jaybefaunt: If you're a Trumper and you are disappointed with Biden even though he's doing all the same things that Trump was doing, th…",FALSE,0,NA,2021-06-08 16:52:49,FALSE,NA,"1402307640596836352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","h4lloween_queen",122,TRUE,FALSE,NA,NA,"biden"
"RT @jsolomonReports: Biden DOJ sides with Trump in defamation lawsuit after months of Democrat ridicule | Just The News https://t.co/3hALyl…",FALSE,0,NA,2021-06-08 16:52:49,FALSE,NA,"1402307640185794566",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","beerfan09",175,TRUE,FALSE,NA,NA,"biden"
"RT @PaulSorrentino3: did biden give israel the extra billion last week or we just gonna forget that",FALSE,0,NA,2021-06-08 16:52:49,FALSE,NA,"1402307640114307072",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AndyLeeParker1",1,TRUE,FALSE,NA,NA,"biden"
"@jazzphysicist I think you way overstate those folks' influence. The problem for Sanders, Warren &amp; every other non-… https://t.co/Tcua0802Xz",FALSE,0,"jazzphysicist",2021-06-08 16:52:49,TRUE,"1402307075850526724","1402307639963496451","72462889","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EADeBellis",0,FALSE,FALSE,NA,NA,"biden"
"RT @mail_american: If Biden is at 61% approval, why are Dr. Jill, Fauci, and Kamala getting booed?",FALSE,0,NA,2021-06-08 16:52:49,FALSE,NA,"1402307638319267845",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dailymalarkey",989,TRUE,FALSE,NA,NA,"biden"
"RT @TheRickyDavila: Lordy, there are recordings of Rudy Giuliani pressuring Ukraine officials in 2019 to meddle in the 2020 election by man…",FALSE,0,NA,2021-06-08 16:52:49,FALSE,NA,"1402307638273191938",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BeverlyFasig",1271,TRUE,FALSE,NA,NA,"biden"
"RT @benshapiro: No tribute from Joe Biden for the men who risked their lives on D-Day. He did, however, spend yesterday tweeting about the…",FALSE,0,NA,2021-06-08 16:52:49,FALSE,NA,"1402307637446942732",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","James10Ward",4481,TRUE,FALSE,NA,NA,"biden"
"RT @MirMAKOfficial: That’s How It Is Done. 

United States Secretary of the State wanted to talk to PM @ImranKhanPTI but IK refused and sai…",FALSE,0,NA,2021-06-08 16:52:48,FALSE,NA,"1402307636352192513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HayaAli94084593",874,TRUE,FALSE,NA,NA,"biden"
"RT @kylegriffin1: It's official: The Senate just voted 66-33 to confirm Julien Xavier Neals to be U.S. District Judge for the District of N…",FALSE,0,NA,2021-06-08 16:52:48,FALSE,NA,"1402307636037447683",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jackhutton",146,TRUE,FALSE,NA,NA,"biden"
"RT @SenTedCruz: Guatemalan President Blasts Biden's Border Policies for Enabling Criminal Human Smugglers https://t.co/LdQkwLnuSr",FALSE,0,NA,2021-06-08 16:52:48,FALSE,NA,"1402307634527617029",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","terrywi80115981",1230,TRUE,FALSE,NA,NA,"biden"
"@andykoppsd **Biden adds woman of color to ticket**
Dem voters: Yay! Representation!
Biden to KH after election: We… https://t.co/rdG1ZuogKS",FALSE,0,"andykoppsd",2021-06-08 16:52:48,TRUE,"1402300961683542022","1402307634368192512","377996627","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SD_stoopcrone",0,FALSE,FALSE,NA,NA,"biden"
"@CNNPolitics Biden’s ‘reality’ is a obstructionist Republican Congress along with Manchin and Sinema more concerned… https://t.co/eXfyPU3xOM",FALSE,0,"CNNPolitics",2021-06-08 16:52:48,TRUE,"1402304684572950528","1402307633957289988","13850422","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mikesut47920696",0,FALSE,FALSE,NA,NA,"biden"
"@SashaBeauloux a side note: Many young Latino activists are progs, bought into anti-Obama stuff, can harden against… https://t.co/ABSSxXTofj",FALSE,0,"SashaBeauloux",2021-06-08 16:52:47,TRUE,"1402293576801951752","1402307632531009544","4270724112","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","arcillahumeda",0,FALSE,FALSE,NA,NA,"biden"
"RT @kylegriffin1: It's official: The Senate just voted 66-33 to confirm Julien Xavier Neals to be U.S. District Judge for the District of N…",FALSE,0,NA,2021-06-08 16:52:47,FALSE,NA,"1402307632388526084",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AADZ13",146,TRUE,FALSE,NA,NA,"biden"
"Biden heard #SHUM by Go_A and said “give them more vaccines!” #eurovision https://t.co/P5ILgPrsTd",FALSE,0,NA,2021-06-08 16:52:47,FALSE,NA,"1402307632338280451",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SecretNewsLife",0,FALSE,FALSE,NA,NA,"biden"
"RT @SenSchumer: The Senate today will achieve an important milestone:

We will confirm the first of many judicial appointments during The B…",FALSE,0,NA,2021-06-08 16:52:47,FALSE,NA,"1402307631998451713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChocoNCAmy",497,TRUE,FALSE,NA,NA,"biden"
"RT @benshapiro: No tribute from Joe Biden for the men who risked their lives on D-Day. He did, however, spend yesterday tweeting about the…",FALSE,0,NA,2021-06-08 16:52:47,FALSE,NA,"1402307631512010765",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mike_cardiff",4482,TRUE,FALSE,NA,NA,"biden"
"RT @thehill: JUST IN: Rudy Giuliani heard in newly obtained 2019 phone call pressuring Ukraine to investigate Biden: CNN https://t.co/CSf5r…",FALSE,0,NA,2021-06-08 16:52:47,FALSE,NA,"1402307631478415360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SerendipitySays",182,TRUE,FALSE,NA,NA,"biden"
"RT @bombsfall: I love how Biden and Harris in office are pretty much exactly who it was problematic to say they were last year",FALSE,0,NA,2021-06-08 16:52:47,FALSE,NA,"1402307631444750338",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RadioFreeLucy",123,TRUE,FALSE,NA,NA,"biden"
"RT @thompsaz: @IlqarVOI NATO sammitində heç bir ciddi nəticə ola bilməz. Ayaqüstü görüşlərdir hamısı. Biden ümumiyyətlə Türkiyəni saymır. G…",FALSE,0,NA,2021-06-08 16:52:47,FALSE,NA,"1402307631247679489",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sarikemalettin",1,TRUE,FALSE,NA,NA,"biden"
"RT @Amy_Siskind: I am just gonna say out loud what many are thinking:  WTF with our Senate majority and Garland?  Democrats better realize…",FALSE,0,NA,2021-06-08 16:52:47,FALSE,NA,"1402307631105069067",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CrossTynan",6257,TRUE,FALSE,NA,NA,"biden"
"RT @RichardGrenell: The propagandists in DC are protecting the ruling party again by not highlighting what the Guatemalan President says ab…",FALSE,0,NA,2021-06-08 16:52:47,FALSE,NA,"1402307630933049345",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LarryJa97299666",306,TRUE,FALSE,NA,NA,"biden"
"RT @kylegriffin1: It's official: The Senate just voted 66-33 to confirm Julien Xavier Neals to be U.S. District Judge for the District of N…",FALSE,0,NA,2021-06-08 16:52:47,FALSE,NA,"1402307630731833349",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","danielmcfadin",146,TRUE,FALSE,NA,NA,"biden"
"RT @phantomghost25: Nothing pisses me off more than a veteran who voted for Biden. They are traitors to this country. And yes I can say tha…",FALSE,0,NA,2021-06-08 16:52:47,FALSE,NA,"1402307630727675909",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pljax1",776,TRUE,FALSE,NA,NA,"biden"
"RT @Amy_Siskind: I feel like I'm saying this a lot - but what the h*ll is Garland doing?!!!! https://t.co/emtUM88AQB",FALSE,0,NA,2021-06-08 16:52:47,FALSE,NA,"1402307629989253124",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BeethovenOp139",1245,TRUE,FALSE,NA,NA,"biden"
"Yup and the same #Fauci told us we are all going to die from AIDS after it was spread by a monkey. The global terro… https://t.co/INQtFCjQJo",FALSE,1,NA,2021-06-08 16:52:47,TRUE,NA,"1402307629779664897",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KidKool4U",0,FALSE,FALSE,NA,NA,"biden"
"RT @RichardGrenell: The propagandists in DC won’t like this honesty....

https://t.co/IsYyDT58x0",FALSE,0,NA,2021-06-08 16:52:47,FALSE,NA,"1402307629712515076",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TCGibboney",252,TRUE,FALSE,NA,NA,"biden"
"RT @WaitingOnBiden: Biden is just Trump with feigned decorum. https://t.co/6FmwfGzaPk",FALSE,0,NA,2021-06-08 16:52:46,FALSE,NA,"1402307628798070786",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cutestdoughboy",174,TRUE,FALSE,NA,NA,"biden"
"@GOPChairwoman The Biden Administration is not responsible for the border “crisis”. Global warming, decreasing crop… https://t.co/25fQp1gjlw",FALSE,1,"GOPChairwoman",2021-06-08 16:52:46,TRUE,"1402300406366097417","1402307628127055873","2353605901","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","EstelaSoperanes",0,FALSE,FALSE,NA,NA,"biden"
"@allahpundit @YellowFringeUS I don't know. Biden won one.",FALSE,0,"allahpundit",2021-06-08 16:52:46,FALSE,"1402250381481197573","1402307627653025797","19173787","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sholt87",0,FALSE,FALSE,NA,NA,"biden"
"RT @APompliano: Joe Biden's technology advisor has disclosed that his largest personal investment is in bitcoin.

The next generation of en…",FALSE,0,NA,2021-06-08 16:52:46,FALSE,NA,"1402307626449448968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lorddyab",1385,TRUE,FALSE,NA,NA,"biden"
"RT @kylegriffin1: It's official: The Senate just voted 66-33 to confirm Julien Xavier Neals to be U.S. District Judge for the District of N…",FALSE,0,NA,2021-06-08 16:52:46,FALSE,NA,"1402307626428514309",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AudreyGarden",146,TRUE,FALSE,NA,NA,"biden"
"RT @IENearth: Yesterday, over 2000 people took action to stand with the Anishinaabe exercising their treaty rights demanding President Bide…",FALSE,0,NA,2021-06-08 16:52:46,FALSE,NA,"1402307626222895107",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HonorTheEarth",30,TRUE,FALSE,NA,NA,"biden"
"RT @APompliano: Joe Biden's technology advisor has disclosed that his largest personal investment is in bitcoin.

The next generation of en…",FALSE,0,NA,2021-06-08 16:52:46,FALSE,NA,"1402307626222772227",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Cecy_2021",1385,TRUE,FALSE,NA,NA,"biden"
"RT @mirandadevine: We have evidence of multiple meetings of Joe Biden w Hunter’s business partners - at least 10 in photographs. Yet Joe sa…",FALSE,0,NA,2021-06-08 16:52:46,FALSE,NA,"1402307625371455490",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","europesperance",234,TRUE,FALSE,NA,NA,"biden"
"RT @kylegriffin1: Never-before-heard audio shows how Rudy Giuliani relentlessly pressured and coaxed the Ukrainian government in 2019 to in…",FALSE,0,NA,2021-06-08 16:52:45,FALSE,NA,"1402307624184418307",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KarenCr40298178",3836,TRUE,FALSE,NA,NA,"biden"
"RT @MirMAKOfficial: That’s How It Is Done. 

United States Secretary of the State wanted to talk to PM @ImranKhanPTI but IK refused and sai…",FALSE,0,NA,2021-06-08 16:52:45,FALSE,NA,"1402307623387549700",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RehmanAdam3",874,TRUE,FALSE,NA,NA,"biden"
"RT @peterdaou: WE WARNED YOU ABOUT DEM LEADERS

And you called us Trump lovers, Russian agents, and grifters.

Yet just this week:

Manchin…",FALSE,0,NA,2021-06-08 16:52:45,FALSE,NA,"1402307622875840514",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fae8edSaga",171,TRUE,FALSE,NA,NA,"biden"
"RT @ProudSocialist: The Biden Department of Justice is now defending Donald Trump against his rape allegation. If this doesn’t wake the lib…",FALSE,0,NA,2021-06-08 16:52:45,FALSE,NA,"1402307622297124864",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TheNickNonsense",101,TRUE,FALSE,NA,NA,"biden"
"RT @SenSchumer: The Senate today will achieve an important milestone:

We will confirm the first of many judicial appointments during The B…",FALSE,0,NA,2021-06-08 16:52:45,FALSE,NA,"1402307621986607104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","qantasbird",497,TRUE,FALSE,NA,NA,"biden"
"@DavetheJinx @NoahCRothman Also, I might add but when Biden announced her as his running mate, the fundraising for… https://t.co/OocyjQw8aW",FALSE,0,"matt1986_wilson",2021-06-08 16:52:45,TRUE,"1402307134574968847","1402307621500117004","1216294972779040768","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","matt1986_wilson",0,FALSE,FALSE,NA,NA,"biden"
"RT @JuddLegum: Charles Koch said he regretted being partisan and pledged to be bipartisan moving forward and is now spending his cash to pr…",FALSE,0,NA,2021-06-08 16:52:45,FALSE,NA,"1402307620740943877",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TERRYONEMORETI1",479,TRUE,FALSE,NA,NA,"biden"
"RT @bombsfall: I love how Biden and Harris in office are pretty much exactly who it was problematic to say they were last year",FALSE,0,NA,2021-06-08 16:52:45,FALSE,NA,"1402307620720070661",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Cowloe",123,TRUE,FALSE,NA,NA,"biden"
"RT @PalmerReport: You’ve got to love how Biden is publicly buddying up to the President of Ukraine ahead of the Putin summit. Biden is send…",FALSE,0,NA,2021-06-08 16:52:44,FALSE,NA,"1402307620296216579",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msalgado57",117,TRUE,FALSE,NA,NA,"biden"
"RT @TimRunsHisMouth: Kamala Harris in interviews is nearly as incoherent as Joe Biden, but with cackling added.",FALSE,0,NA,2021-06-08 16:52:44,FALSE,NA,"1402307619939708930",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","freedomalways50",192,TRUE,FALSE,NA,NA,"biden"
"Cometh the hour....   #Biden https://t.co/dyXGqLPcPx",FALSE,0,NA,2021-06-08 16:52:44,FALSE,NA,"1402307619671449606",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","law83692622",0,FALSE,FALSE,NA,NA,"biden"
